Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,NB1,,,,NB2,,,,NB3,,,,NB4,,,,NB5,,,,NB6,,,,RP,,,,
Number (#),Process,Sub-process,Parameter name,Description,Unit,Type of distribution,c (default),a (min),b (max),σ2 (variance),c (default),a (min),b (max),σ2 (variance),c (default),a (min),b (max),σ2 (variance),c (default),a (min),b (max),σ2 (variance),c,a (min),b (max),σ2 (variance),c,a (min),b (max),σ2 (variance),c,a (min),b (max),σ2 (variance),Comments
Technical parameters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Technology,MSW co-incineration,el_inc_MSW,electricity recovery efficiency MSW incinerator,% LHV ww (ww: wet weight),TD,15.724137931034484,14.731034482758623,16.551724137931036,0.1385017835909663,0,0,0,0,15.724137931034484,14.731034482758623,16.551724137931036,0.1385017835909663,15.724137931034484,14.731034482758623,16.551724137931036,0.1385017835909663,15.724137931034484,14.731034482758623,16.551724137931036,0.1385017835909663,0,0,0,0,0,0,0,0,Based on the ranges provided in ref. 5
151,Technology,MSW co-incineration,NO_inc_MSW,NO emission to air,kg/kg ww,TD,0.00011494252873563219,9.195402298850576e-05,0.00013793103448275863,8.807856608094432e-11,0,0,0,0,0.00011494252873563219,9.195402298850576e-05,0.00013793103448275863,8.807856608094432e-11,0.00011494252873563219,9.195402298850576e-05,0.00013793103448275863,8.807856608094432e-11,0.00011494252873563219,0,0,7.33988050674535e-10,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
152,Technology,MSW co-incineration,SOx_inc_MSW,SOx emission to air,kg/kg ww,TD,1.2183908045977013e-05,9.74712643678161e-06,1.4620689655172416e-05,9.896507684854906e-13,0,0,0,0,1.2183908045977013e-05,9.74712643678161e-06,1.4620689655172416e-05,9.896507684854906e-13,1.2183908045977013e-05,9.74712643678161e-06,1.4620689655172416e-05,9.896507684854906e-13,1.2183908045977013e-05,0,0,8.247089737379078e-12,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
153,Technology,Anaerobic Digestion,Usagerate_AD,Annual capacity anaerobic digestion,kg/year,TD,72000000,57600000,86400000,34560000000000,0,0,0,0,72000000,57600000,86400000,34560000000000,72000000,57600000,86400000,34560000000000,0,0,0,0,72000000,0,0,288000000000000,0,0,0,0,Assumed a range ±20% around default value
154,Technology,Anaerobic Digestion,Labor_AD,man*hour needed anaerobic digestion,(man*hour)/year,TD,528,422.4,633.6,1858.5600000000009,0,0,0,0,528,422.4,633.6,1858.5600000000009,528,422.4,633.6,1858.5600000000009,0,0,0,0,528,422.4,633.6,1858.5600000000009,0,0,0,0,Assumed a range ±20% around default value
155,Technology,Anaerobic Digestion,el_AD,electricity recovery efficiency engine,% energy biogas,TD,30,30,40,5.555555555555555,0,0,0,0,30,30,40,5.555555555555555,30,30,40,5.555555555555555,30,30,40,5.555555555555555,30,30,40,5.555555555555555,0,0,0,0,Default values based on primary data; range based on ref. 10
156,Technology,Anaerobic Digestion,BG_yield,"CH4 yield, as percent of CH4 potential",% CH4 potential,TD,70,50,90,66.66666666666666,0,0,0,0,70,50,90,66.66666666666666,70,50,90,66.66666666666666,0,0,0,0,70,50,90,66.66666666666666,0,0,0,0,ref. 12
157,Technology,Anaerobic Digestion,BG_leak,"CH4 leakage, as percent of CH4 yielded",% CH4 yielded,TD,2,0,3,0.38888888888888884,0,0,0,0,2,0,3,0.38888888888888884,2,0,3,0.38888888888888884,0,0,0,0,2,0,3,0.38888888888888884,0,0,0,0,ref. 12
158,Technology,Anaerobic Digestion,Water_pr_AD,Water consumption anaerobic digestion,kg/kg ww,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
159,Technology,Anaerobic Digestion,El_AD,Electricity consumption anaerobic digestion,kWh/kg ww,TD,0.0061818181818181816,0.004945454545454545,0.007418181818181818,2.547658402203853e-07,0,0,0,0,0.0061818181818181816,0.004945454545454545,0.007418181818181818,2.547658402203853e-07,0.0061818181818181816,0.004945454545454545,0.007418181818181818,2.547658402203853e-07,0,0,0,0,0.0061818181818181816,0.004945454545454545,0.007418181818181818,2.547658402203853e-07,0,0,0,0,Assumed a range ±20% around default value
160,Technology,Anaerobic Digestion,Diesel_AD,Diesel consumption anaerobic digestion,kg/kg ww,TD,0.0002909090909090909,0.00023272727272727274,0.0003490909090909091,5.641873278236935e-10,0,0,0,0,0.0002909090909090909,0.00023272727272727274,0.0003490909090909091,5.641873278236935e-10,0.0002909090909090909,0.00023272727272727274,0.0003490909090909091,5.641873278236935e-10,0,0,0,0,0.0002909090909090909,0.00023272727272727274,0.0003490909090909091,5.641873278236935e-10,0,0,0,0,Assumed a range ±20% around default value
161,Technology,Precipitation,Usagerate_AP,Annual capacity airprex unit,kWh/kg ww,TD,200000000,160000000,240000000,266666666666666.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
162,Technology,Precipitation,El_aeration_AP,Electricity consumption airprex unit,kWh/kg ww,TD,2.6307712544394267e-05,2.1046170035515414e-05,3.156925505327312e-05,4.61397159545654e-12,0,0,0,0,0,0,0,0,0.0005446623093681918,0.0004357298474945534,0.0006535947712418301,1.977713541641943e-09,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
163,Technology,Precipitation,El_dewatering_AP,Electricity consumption dewatering airprex unit,kWh/kg ww,TD,0.0020169246284035603,0.0016135397027228482,0.002420309554084272,2.711989971107225e-08,0,0,0,0,0,0,0,0,0.0019970951343500363,0.001597676107480029,0.0023965141612200436,2.658925983763063e-08,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
164,Technology,Precipitation,Water_struvite_AP,Water  consumption airprex unit,kg/kg ww,TD,0,0,0,0,0,0,0,0,0,0,0,0,0.18155410312273057,0.14524328249818447,0.21786492374727667,0.00021974594907132728,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
165,Technology,Precipitation,MgCl2_AP,MgCl2 consumption airprex unit,kg/kg ww,TD,0,0,0,0,0,0,0,0,0,0,0,0,0.0005446623093681918,0.0004357298474945534,0.0006535947712418301,1.977713541641943e-09,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
166,Technology,Precipitation,Diesel_AP,Diesel consumption airprex unit,l/kg ww,TD,0.00021046170035515414,0.0001683693602841233,0.00025255404042618496,2.9529418210921857e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
167,Technology,Precipitation,Polymer_dewatering_AP,Polymer dewatering consumption airprex unit,kg/kg ww,TD,0.00035076950059192356,0.00028061560047353885,0.00042092340071030827,8.202616169700506e-10,0,0,0,0,0,0,0,0,0.00029048656499636893,0.00023238925199709515,0.00034858387799564274,5.62549629622595e-10,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
168,Technology,Precipitation,Analyses_AP,Analyses airprex unit,unit/year,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
169,Technology,Precipitation,Labor_AP,man*hour needed airprex unit,(man*hour)/year,TD,0.04224,0,0,9.912319999999999e-05,0,0,0,0,0,0,0,0,0.04224,0,0,9.912319999999999e-05,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
170,Technology,Acidulation,Usagerate_AC,Annual capacity acidulation unit,kg ash/year,TD,0,0,0,0,0,0,0,0,0,0,0,0,15000000,12000000,18000000,1500000000000,15000000,0,0,12500000000000,0,0,0,0,15000000,0,0,12500000000000,Assumed a range ±20% around default value
171,Technology,Acidulation,Labor_AC,man*hour needed acidulation unit,(man*hour)/year,TD,0,0,0,0,0,0,0,0,0,0,0,0,8448,0,0,3964928,8448,0,0,3964928,0,0,0,0,8448,0,0,3964928,Assumed a range ±20% around default value
172,Technology,Acidulation,Water_AC,Water consumption acidulation unit,kg/kg ash,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
173,Technology,Acidulation,H2SO4_AC,H2SO4 consumption acidulation unit,kg H2SO4/kg ash,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458,0,0,0.011653555555555556,0,0,0,0,0.6984999999999999,0,0,0.027105680555555546,Assumed a range ±20% around default value
174,Technology,Acidulation,HCl_AC,HCl consumption acidulation unit,kg HCl/kg ash,TD,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0.0061605,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
175,Technology,Acidulation,El_mix_gri_AC,Electricity consumption acidulation unit,kWh/kg ash,TD,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.029608938547486037,0.03798882681564247,3.727689176021014e-06,0.062288,0,0,0.00021554416355555557,0,0,0,0,0.033527999999999995,0,0,6.245148799999998e-05,Assumed a range ±20% around default value
176,Technology,Acidulation,Natgas_AC,Natural gas consumption acidulation unit,MJ/kg ash,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000348,0,0,6.727999999999999e-09,0,0,0,0,0.00046101,0,0,1.1807234449999999e-08,Assumed a range ±20% around default value
177,Technology,Acidulation,Heat_AC,Heat consumption acidulation unit,MJ/kg ash,TD,0,0,0,0,0,0,0,0,0,0,0,0,2.035,0,0,0.23006805555555557,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
178,Technology,Acidulation,CaCl2_AC,CaCl2 recovery acidulation unit,kg/kg ash,TD,0,0,0,0,0,0,0,0,0,0,0,0,0.06566,0,0,0.00023951308888888885,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
179,Technology,Acidulation,FeCl3_AC,FeCl3 recovery acidulation unit,kg/kg ash,TD,0,0,0,0,0,0,0,0,0,0,0,0,0.04018,0,0,8.969068888888889e-05,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
180,Technology,Ashdec,Usagerate_ADC,Annual capacity  ashdec unit,kg ash/year,TD,0,0,0,0,0,0,0,0,13800000,13800000,30000000,14580000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
181,Technology,Ashdec,Labor_ADC,man*hour needed  ashdec unit,(man*hour)/year,TD,0,0,0,0,0,0,0,0,12672,10137.6,15206.4,1070530.5599999973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
182,Technology,Ashdec,CaOH2_ADC,CaOH2 consumption  ashdec unit,kg/kg ash,TD,0,0,0,0,0,0,0,0,0.018,0.0144,0.021599999999999998,2.159999999999999e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
183,Technology,Ashdec,NaOH_ADC,NaOH consumption  ashdec unit,kg/kg ash,TD,0,0,0,0,0,0,0,0,0.015,0.012,0.018,1.5000000000000062e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
184,Technology,Ashdec,NaSO4_ADC,NaSO4 consumption ashdec unit,kg/kg ash,TD,0,0,0,0,0,0,0,0,0.37,0.296,0.444,0.0009126666666666681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
185,Technology,Ashdec,Water_ADC,Water consumption  ashdec unit,kg/kg ash,TD,0,0,0,0,0,0,0,0,0.29,0.23199999999999998,0.348,0.0005606666666666684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
186,Technology,Ashdec,Heat_ADC,Heat consumption  ashdec unit,kWh/kg ash,TD,0,0,0,0,0,0,0,0,0.38888888888888884,0.31111111111111106,0.4666666666666666,0.001008230452674898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
187,Technology,Ashdec,Electricity_ADC,Electricity consumption  ashdec unit,kWh/kg ash,TD,0,0,0,0,0,0,0,0,0.09,0.072,0.108,5.400000000000003e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
188,Technology,Granulation,Usagerate_gr,Annual capacity granulation unit,kg/year,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
189,Technology,Granulation,Labor_gr,man*hour needed granulation unit,(man*hour)/kg ww,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
190,Technology,Granulation,Natgas_gr,Natural gas consumption granulation unit,MJ/kg ww,TD,0,0,0,0,0.0060324825986078886,0,0,2.0217136834726103e-06,0,0,0,0,0.0060324825986078886,0.004825986078886311,0.0072389791183294664,2.4260564201671397e-07,0.0060324825986078886,0.004825986078886311,0.0072389791183294664,2.4260564201671397e-07,0,0,0,0,0.0060324825986078886,0.004825986078886311,0.0072389791183294664,2.4260564201671397e-07,Assumed a range ±20% around default value
191,Technology,Granulation,Heat_gr,Heat consumption granulation unit,kg/kg ww,TD,0,0,0,0,0.004949729311678267,0,0,1.361101125493723e-06,0,0,0,0,0.004949729311678267,0.003959783449342614,0.005939675174013921,1.6333213505924663e-07,0.004949729311678267,0.003959783449342614,0.005939675174013921,1.6333213505924663e-07,0,0,0,0,0.004949729311678267,0.003959783449342614,0.005939675174013921,1.6333213505924663e-07,Assumed a range ±20% around default value
192,Technology,Granulation,Electricity_gr,Electricity cosumption granulation unit,kWh/kg ww,TD,0,0,0,0,0.0177107501933488,0,0,1.742614846728914e-05,0,0,0,0,0.0177107501933488,0.01416860015467904,0.02125290023201856,2.0911378160746957e-06,0.0177107501933488,0.01416860015467904,0.02125290023201856,2.0911378160746957e-06,0,0,0,0,0.0177107501933488,0.01416860015467904,0.02125290023201856,2.0911378160746957e-06,Assumed a range ±20% around default value
193,Technology,Granulation,Diesel_gr,Diesel consumption granulation unit,l/kg ww,TD,0,0,0,0,0.0003510431313301233,0,0,6.846182225225456e-09,0,0,0,0,0.0003510431313301233,0.00028083450506409866,0.00042125175759614796,8.215418670270564e-10,0.0003510431313301233,0.00028083450506409866,0.00042125175759614796,8.215418670270564e-10,0,0,0,0,0.0003510431313301233,0.00028083450506409866,0.00042125175759614796,8.215418670270564e-10,Assumed a range ±20% around default value
194,Technology,Composting,Usagerate_CP,Annual capacity  composting plant,kg/year,TD,0,0,0,0,73000000,58400000,87600000,35526666666666.664,0,0,0,0,0,0,0,0,0,0,0,0,73000000,58400000,87600000,35526666666666.664,0,0,0,0,Assumed a range ±20% around default value
195,Technology,Composting,Labor_CP,Labor consumption composting plant,(man*hour)/year,TD,0,0,0,0,38016,30412.8,45619.2,9634775.039999975,0,0,0,0,0,0,0,0,0,0,0,0,38016,30412.8,45619.2,9634775.039999975,0,0,0,0,Assumed a range ±20% around default value
196,Technology,Composting,Water_CP,Water consumption composting plant,kg/kg ww,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
197,Technology,Composting,Electricity_CP,Electricity consumption composting plant,kWh/kg ww,TD,0,0,0,0,0.0063,0.00504,0.00756,2.6459999999999966e-07,0,0,0,0,0,0,0,0,0,0,0,0,0.0063,0.00504,0.00756,2.6459999999999966e-07,0,0,0,0,Assumed a range ±20% around default value
198,Technology,Composting,Diesel_CP,Diesel consumption composting plant,l/kg ww,TD,0,0,0,0,0.0009254481599227684,0.0007403585279382147,0.0011105377919073223,5.709695311362909e-09,0,0,0,0,0,0,0,0,0,0,0,0,0.0009254481599227684,0.0007403585279382147,0.0011105377919073223,5.709695311362909e-09,0,0,0,0,Assumed a range ±20% around default value
199,Technology,Technology - Substance split #1,VS_TC,% substance routed to solid fraction,% to solid fraction ,TD,97.94876056338028,78.35900845070422,100,23.78606906386489,0,0,0,0,100,80,100,22.22222222222222,100,80,100,22.22222222222222,100,80,100,22.22222222222222,50,40,60,16.666666666666664,0,0,0,0,Assumed a range ±20% around default value
200,Technology,Technology - Substance split #1,Ash_TC,% substance routed to solid fraction,% to solid fraction ,TD,85.44,68.352,100,41.82192355555536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
201,Technology,Technology - Substance split #1,Energy_TC,% substance routed to solid fraction,% to solid fraction ,TD,97.94876056338028,78.35900845070422,100,23.78606906386489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
202,Technology,Technology - Substance split #1,CH4_TC,% substance routed to solid fraction,% to solid fraction ,TD,97.94876056338028,78.35900845070422,100,23.78606906386489,100,80,100,22.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
203,Technology,Technology - Substance split #1,C_TC,% substance routed to solid fraction,% to solid fraction ,TD,95,76,100,26.72222222222222,99.29351456998253,79.43481165598602,100,22.71650485316594,0,0,0,0,0,0,0,0,0,0,0,0,60,48,72,24,36.04651162790697,28.83720930232558,43.25581395348837,8.662340003605575,Assumed a range ±20% around default value
204,Technology,Technology - Substance split #1,K_TC,% substance routed to solid fraction,% to solid fraction ,TD,90,72,100,33.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
205,Technology,Technology - Substance split #1,N_TC,% substance routed to solid fraction,% to solid fraction ,TD,90,72,100,33.55555555555556,100,80,100,22.22222222222222,100,80,100,22.22222222222222,100,80,100,22.22222222222222,100,80,100,22.22222222222222,30,24,36,6,0,0,0,0,Assumed a range ±20% around default value
206,Technology,Technology - Substance split #1,P_TC,% substance routed to solid fraction,% to solid fraction ,TD,64.08450704225352,51.267605633802816,76.90140845070422,27.378826952324186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.94114562088456,79.95291649670764,100,22.26162012073635,Assumed a range ±20% around default value
207,Technology,Technology - Substance split #1,As_TC,% substance routed to solid fraction,% to solid fraction ,TD,90,72,100,33.55555555555556,0.46999999999999886,0.3759999999999991,0.5639999999999986,0.001472666666666656,0.46999999999999886,0.3759999999999991,0.5639999999999986,0.001472666666666656,0.46999999999999886,0.3759999999999991,0.5639999999999986,0.001472666666666656,0.46999999999999886,0.3759999999999991,0.5639999999999986,0.001472666666666656,0,0,0,0,99.07109353444312,79.2568748275545,100,22.88176033627547,Assumed a range ±20% around default value
208,Technology,Technology - Substance split #1,Hg_TC,% substance routed to solid fraction,% to solid fraction ,TD,90,72,100,33.55555555555556,0.840999999999994,0.6727999999999952,1.0091999999999928,0.004715206666666589,0.840999999999994,0.6727999999999952,1.0091999999999928,0.004715206666666589,0.840999999999994,0.6727999999999952,1.0091999999999928,0.004715206666666589,0.840999999999994,0.6727999999999952,1.0091999999999928,0.004715206666666589,0,0,0,0,26.56488549618321,21.25190839694657,31.87786259541985,4.704620942835485,Assumed a range ±20% around default value
209,Technology,Technology - Substance split #1,Cd_TC,% substance routed to solid fraction,% to solid fraction ,TD,90,72,100,33.55555555555556,0.04000000000000625,0.032000000000005004,0.0480000000000075,1.0666666666669972e-05,0.04000000000000625,0.032000000000005004,0.0480000000000075,1.0666666666669972e-05,0.04000000000000625,0.032000000000005004,0.0480000000000075,1.0666666666669972e-05,0.04000000000000625,0.032000000000005004,0.0480000000000075,1.0666666666669972e-05,0,0,0,0,99.38320610687023,79.50656488549619,100,22.65117177061691,Assumed a range ±20% around default value
210,Technology,Technology - Substance split #1,Cr_TC,% substance routed to solid fraction,% to solid fraction ,TD,90,72,100,33.55555555555556,0.0799999999999983,0.06399999999999864,0.09599999999999795,4.266666666666486e-05,0.0799999999999983,0.06399999999999864,0.09599999999999795,4.266666666666486e-05,0.0799999999999983,0.06399999999999864,0.09599999999999795,4.266666666666486e-05,0.0799999999999983,0.06399999999999864,0.09599999999999795,4.266666666666486e-05,0,0,0,0,99.65952847395798,79.72762277916638,100,22.4546128797189,Assumed a range ±20% around default value
211,Technology,Technology - Substance split #1,Cu_TC,% substance routed to solid fraction,% to solid fraction ,TD,90,72,100,33.55555555555556,0.01999999999999602,0.015999999999996815,0.023999999999995227,2.666666666665605e-06,0.01999999999999602,0.015999999999996815,0.023999999999995227,2.666666666665605e-06,0.01999999999999602,0.015999999999996815,0.023999999999995227,2.666666666665605e-06,0.01999999999999602,0.015999999999996815,0.023999999999995227,2.666666666665605e-06,0,0,0,0,97.45210050048026,77.96168040038421,100,24.223772175352373,Assumed a range ±20% around default value
212,Technology,Technology - Substance split #1,Ni_TC,% substance routed to solid fraction,% to solid fraction ,TD,90,72,100,33.55555555555556,0.12000000000000455,0.09600000000000364,0.14400000000000546,9.600000000000733e-05,0.12000000000000455,0.09600000000000364,0.14400000000000546,9.600000000000733e-05,0.12000000000000455,0.09600000000000364,0.14400000000000546,9.600000000000733e-05,0.12000000000000455,0.09600000000000364,0.14400000000000546,9.600000000000733e-05,0,0,0,0,99.32338653712699,79.4587092297016,100,22.694662133784224,Assumed a range ±20% around default value
213,Technology,Technology - Substance split #1,Pb_TC,% substance routed to solid fraction,% to solid fraction ,TD,90,72,100,33.55555555555556,0.23999999999999488,0.1919999999999959,0.28799999999999387,0.00038399999999998386,0.23999999999999488,0.1919999999999959,0.28799999999999387,0.00038399999999998386,0.23999999999999488,0.1919999999999959,0.28799999999999387,0.00038399999999998386,0.23999999999999488,0.1919999999999959,0.28799999999999387,0.00038399999999998386,0,0,0,0,95.18752074344508,76.15001659475607,100,26.51133970101465,Assumed a range ±20% around default value
214,Technology,Technology - Substance split #1,Zn_TC,% substance routed to solid fraction,% to solid fraction ,TD,90,72,100,33.55555555555556,0.060000000000002274,0.04800000000000182,0.07200000000000273,2.4000000000001834e-05,0.060000000000002274,0.04800000000000182,0.07200000000000273,2.4000000000001834e-05,0.060000000000002274,0.04800000000000182,0.07200000000000273,2.4000000000001834e-05,0.060000000000002274,0.04800000000000182,0.07200000000000273,2.4000000000001834e-05,0,0,0,0,99.80963940081126,79.84771152064901,100,22.35082035570839,Assumed a range ±20% around default value
215,Technology,Technology - Substance split #2,VS_TC2,% substance routed to solid fraction,% to solid fraction ,TD,11.061305442158698,8.849044353726958,13.273566530590438,0.8156831872315327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.79,46.232,69.348,22.26456066666679,0,0,0,0,Assumed a range ±20% around default value
216,Technology,Technology - Substance split #2,Ash_TC2,% substance routed to solid fraction,% to solid fraction ,TD,0,0,0,0,0,0,0,0,100,80,100,22.22222222222222,0,0,0,0,0,0,0,0,57.79,46.232,69.348,22.26456066666679,0,0,0,0,Assumed a range ±20% around default value
217,Technology,Technology - Substance split #2,Energy_TC2,% substance routed to solid fraction,% to solid fraction ,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assumed a range ±20% around default value
218,Technology,Technology - Substance split #2,CH4_TC2,% substance routed to solid fraction,% to solid fraction ,TD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5,46,69,22.041666666666664,0,0,0,0,Assumed a range ±20% around default value
219,Technology,Technology - Substance split #2,C_TC2,% substance routed to solid fraction,% to solid fraction ,TD,11.061305442158698,8.849044353726958,13.273566530590438,0.8156831872315327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5,46,69,22.041666666666664,0,0,0,0,Assumed a range ±20% around default value
220,Technology,Technology - Substance split #2,K_TC2,% substance routed to solid fraction,% to solid fraction ,TD,92.79567740644387,74.2365419251551,100,29.4472096060876,0,0,0,0,100,80,100,22.22222222222222,0,0,0,0,0,0,0,0,100,80,100,22.22222222222222,0,0,0,0,Assumed a range ±20% around default value
221,Technology,Technology - Substance split #2,N_TC2,% substance routed to solid fraction,% to solid fraction ,TD,67.39862302429003,53.918898419432026,80.87834762914804,30.283829237135805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,36,54,13.5,0,0,0,0,Assumed a range ±20% around default value
222,Technology,Technology - Substance split #2,P_TC2,% substance routed to solid fraction,% to solid fraction ,TD,11.270795907209248,9.016636725767398,13.524955088651097,0.8468722692130985,0,0,0,0,98,78.4,100,23.742222222222253,99,79.2,100,22.935555555555563,0,0,0,0,100,80,100,22.22222222222222,0,0,0,0,Assumed a range ±20% around default value
223,Technology,Technology - Substance split #2,As_TC2,% substance routed to solid fraction,% to solid fraction ,TD,99.85144312393889,79.88115449915111,100,22.322290033049587,0,0,0,0,32.59669245453633,26.077353963629065,39.1160309454436,7.083629059837486,0.38908677234615596,0.31126941787692475,0.4669041268153872,0.0010092567760983336,0,0,0,0,99.53,79.624,100,22.54586422222241,0,0,0,0,Assumed a range ±20% around default value
224,Technology,Technology - Substance split #2,Hg_TC2,% substance routed to solid fraction,% to solid fraction ,TD,100,80,100,22.22222222222222,0,0,0,0,38.818739497478894,31.054991597983115,46.58248739697467,10.045963574487574,2.647745946912716,2.1181967575301726,3.177295136295259,0.04673705732928478,0,0,0,0,99.53,79.624,100,22.54586422222241,0,0,0,0,Assumed a range ±20% around default value
225,Technology,Technology - Substance split #2,Cd_TC2,% substance routed to solid fraction,% to solid fraction ,TD,98.762026032824,79.0096208262592,100,23.119058579031844,0,0,0,0,12.509264705882355,10.007411764705884,15.011117647058827,1.0432113565455614,1.6142209572000843,1.2913767657600674,1.9370651486401012,0.01737139532442638,0,0,0,0,99.96,79.96799999999999,100,22.248963555555545,0,0,0,0,Assumed a range ±20% around default value
226,Technology,Technology - Substance split #2,Cr_TC2,% substance routed to solid fraction,% to solid fraction ,TD,99.9799225584397,79.98393804675176,100,22.23562599476645,0,0,0,0,100,80,100,22.22222222222222,1.0560439210118204,0.8448351368094563,1.2672527052141844,0.00743485842070684,0,0,0,0,99.92,79.936,100,22.275854222222126,0,0,0,0,Assumed a range ±20% around default value
227,Technology,Technology - Substance split #2,Cu_TC2,% substance routed to solid fraction,% to solid fraction ,TD,99.9956027164686,79.99648217317488,100,22.225154646927773,0,0,0,0,65.00812258451694,52.00649806761355,78.00974710142033,28.173706679757185,0.12911184387415117,0.10328947509932093,0.1549342126489814,0.0001111324548572218,0,0,0,0,99.98,79.98400000000001,100,22.235574222222162,0,0,0,0,Assumed a range ±20% around default value
228,Technology,Technology - Substance split #2,Ni_TC2,% substance routed to solid fraction,% to solid fraction ,TD,99.94272505983186,79.95418004786549,100,22.26055860187706,0,0,0,0,73.0529377421581,58.442350193726476,87.66352529058972,35.57821141839754,0.062284872693196346,0.04982789815455708,0.07474184723183562,2.5862702442717804e-05,0,0,0,0,99.88,79.904,100,22.30289422222207,0,0,0,0,Assumed a range ±20% around default value
